Repeat,Fold,Method,k,Selection_rank,Gene
4,4,DEG-only,20,6,INHBA
4,4,DEG-only,20,7,RRM2
4,4,DEG-only,20,8,ADH1B
4,4,DEG-only,20,9,TOP2A
4,4,DEG-only,20,10,ABCA8
4,4,DEG-only,20,11,ECRG4
4,4,DEG-only,20,12,CHRDL1
4,4,DEG-only,20,13,ADAMTS5
4,4,DEG-only,20,14,MAMDC2
4,4,DEG-only,20,15,UHRF1
4,4,DEG-only,20,16,NUSAP1
4,4,DEG-only,20,17,CD300LG
4,4,DEG-only,20,18,FMO2
4,4,DEG-only,20,19,NTRK2
4,4,DEG-only,20,20,PCLAF
4,4,LASSO,20,1,BPIFB2
4,4,LASSO,20,2,CTHRC1
4,4,LASSO,20,3,INHBA
4,4,LASSO,20,4,LRP2BP
4,4,LASSO,20,5,ITGBL1
4,4,LASSO,20,6,ASPN
4,4,LASSO,20,7,COL10A1
4,4,LASSO,20,8,SIX4
4,4,LASSO,20,9,DPP6
4,4,LASSO,20,10,MRGPRX3
4,4,LASSO,20,11,BGN
4,4,LASSO,20,12,GTF2F2
4,4,LASSO,20,13,COL8A1
4,4,LASSO,20,14,LYVE1
4,4,LASSO,20,15,MIER1
4,4,LASSO,20,16,EIF3F
4,4,LASSO,20,17,EDEM3
4,4,LASSO,20,18,CLEC4G
4,4,LASSO,20,19,GAS7
4,4,LASSO,20,20,CREB5
4,4,NIBFS,20,1,CDK1
4,4,NIBFS,20,2,EGFR
4,4,NIBFS,20,3,CCNB1
4,4,NIBFS,20,4,BUB1B
4,4,NIBFS,20,5,CDC20
4,4,NIBFS,20,6,FN1
4,4,NIBFS,20,7,EZH2
4,4,NIBFS,20,8,STAT1
4,4,NIBFS,20,9,TOP2A
4,4,NIBFS,20,10,CAV1
4,4,NIBFS,20,11,RRM2
4,4,NIBFS,20,12,PPARG
4,4,NIBFS,20,13,GNAI1
4,4,NIBFS,20,14,CCNA2
4,4,NIBFS,20,15,KIT
4,4,NIBFS,20,16,UBE2C
4,4,NIBFS,20,17,CCNB2
4,4,NIBFS,20,18,MAD2L1
4,4,NIBFS,20,19,FGF2
4,4,NIBFS,20,20,FOXO1
4,4,mRMR,20,1,VEGFD
4,4,mRMR,20,2,MT-ND4
4,4,mRMR,20,3,RPS3
4,4,mRMR,20,4,INHBA
4,4,mRMR,20,5,UBB
4,4,mRMR,20,6,ADAMTS5
4,4,mRMR,20,7,TPT1
4,4,mRMR,20,8,RPL32
4,4,mRMR,20,9,UBE2T
4,4,mRMR,20,10,RPS15
4,4,mRMR,20,11,COL11A1
4,4,mRMR,20,12,MT-ND2
4,4,mRMR,20,13,COL10A1
4,4,mRMR,20,14,RPLP1
4,4,mRMR,20,15,KLHL29
4,4,mRMR,20,16,RPL19
4,4,mRMR,20,17,SCARA5
4,4,mRMR,20,18,SPRY2
4,4,mRMR,20,19,MATN2
4,4,mRMR,20,20,TOP2A
4,5,DEG-only,20,1,SCARA5
4,5,DEG-only,20,2,COL11A1
4,5,DEG-only,20,3,COL10A1
4,5,DEG-only,20,4,VEGFD
4,5,DEG-only,20,5,CAVIN2
4,5,DEG-only,20,6,INHBA
4,5,DEG-only,20,7,ABCA8
4,5,DEG-only,20,8,CHRDL1
4,5,DEG-only,20,9,ADH1B
4,5,DEG-only,20,10,RRM2
4,5,DEG-only,20,11,MAMDC2
4,5,DEG-only,20,12,CD300LG
4,5,DEG-only,20,13,ECRG4
4,5,DEG-only,20,14,ADAMTS5
4,5,DEG-only,20,15,FMO2
4,5,DEG-only,20,16,LYVE1
4,5,DEG-only,20,17,NTRK2
4,5,DEG-only,20,18,TOP2A
4,5,DEG-only,20,19,UHRF1
4,5,DEG-only,20,20,MME
4,5,LASSO,20,1,LINC00852
4,5,LASSO,20,2,CREB5
4,5,LASSO,20,3,INHBA
4,5,LASSO,20,4,BPIFB2
4,5,LASSO,20,5,HPR
4,5,LASSO,20,6,ATF3
4,5,LASSO,20,7,CTHRC1
4,5,LASSO,20,8,LYVE1
4,5,LASSO,20,9,CLEC4G
4,5,LASSO,20,10,COL8A1
4,5,LASSO,20,11,GTF2F2
4,5,LASSO,20,12,COL10A1
4,5,LASSO,20,13,ASPN
4,5,LASSO,20,14,ZFAT
4,5,LASSO,20,15,MEDAG
4,5,LASSO,20,16,S100A10
4,5,LASSO,20,17,CXCL2
4,5,LASSO,20,18,SHISA2
4,5,LASSO,20,19,LSAMP
4,5,LASSO,20,20,FOSB
4,5,NIBFS,20,1,CDK1
4,5,NIBFS,20,2,EGFR
4,5,NIBFS,20,3,CCNB1
4,5,NIBFS,20,4,FN1
4,5,NIBFS,20,5,BUB1B
4,5,NIBFS,20,6,CDC20
4,5,NIBFS,20,7,CAV1
4,5,NIBFS,20,8,EZH2
4,5,NIBFS,20,9,TOP2A
4,5,NIBFS,20,10,STAT1
4,5,NIBFS,20,11,GNAI1
4,5,NIBFS,20,12,RRM2
4,5,NIBFS,20,13,KIT
4,5,NIBFS,20,14,PPARG
4,5,NIBFS,20,15,FGF2
4,5,NIBFS,20,16,UBE2C
4,5,NIBFS,20,17,CCNA2
4,5,NIBFS,20,18,IGF1
4,5,NIBFS,20,19,CCNB2
4,5,NIBFS,20,20,MAD2L1
4,5,mRMR,20,1,SCARA5
4,5,mRMR,20,2,MT-ND4
4,5,mRMR,20,3,RPS15
4,5,mRMR,20,4,INHBA
4,5,mRMR,20,5,UBB
4,5,mRMR,20,6,TPT1
4,5,mRMR,20,7,VEGFD
4,5,mRMR,20,8,UBE2T
4,5,mRMR,20,9,RPL32
4,5,mRMR,20,10,COL11A1
4,5,mRMR,20,11,MT-ND2
4,5,mRMR,20,12,ADAMTS5
4,5,mRMR,20,13,RPS12
4,5,mRMR,20,14,COL10A1
4,5,mRMR,20,15,UHRF1
4,5,mRMR,20,16,RPS19
4,5,mRMR,20,17,MAMDC2
4,5,mRMR,20,18,RPL24
4,5,mRMR,20,19,MME
4,5,mRMR,20,20,SULF1
5,1,DEG-only,20,1,COL10A1
5,1,DEG-only,20,2,COL11A1
5,1,DEG-only,20,3,SCARA5
5,1,DEG-only,20,4,VEGFD
5,1,DEG-only,20,5,CAVIN2
5,1,DEG-only,20,6,INHBA
5,1,DEG-only,20,7,ADH1B
5,1,DEG-only,20,8,RRM2
5,1,DEG-only,20,9,ABCA8
5,1,DEG-only,20,10,ECRG4
5,1,DEG-only,20,11,CHRDL1
5,1,DEG-only,20,12,MAMDC2
5,1,DEG-only,20,13,TOP2A
5,1,DEG-only,20,14,NTRK2
5,1,DEG-only,20,15,ADAMTS5
5,1,DEG-only,20,16,UHRF1
5,1,DEG-only,20,17,CD300LG
5,1,DEG-only,20,18,FMO2
5,1,DEG-only,20,19,NUSAP1
5,1,DEG-only,20,20,MME
5,1,LASSO,20,1,BPIFB2
5,1,LASSO,20,2,LINC00852
5,1,LASSO,20,3,INHBA
5,1,LASSO,20,4,CTHRC1
5,1,LASSO,20,5,RBMS1
5,1,LASSO,20,6,LRP2BP
5,1,LASSO,20,7,XIAP
5,1,LASSO,20,8,COL10A1
5,1,LASSO,20,9,TRA2B
5,1,LASSO,20,10,LYVE1
5,1,LASSO,20,11,ASPN
5,1,LASSO,20,12,GTF2F2
5,1,LASSO,20,13,COL8A1
5,1,LASSO,20,14,CLEC4G
5,1,LASSO,20,15,SIX4
5,1,LASSO,20,16,SEC14L1
5,1,LASSO,20,17,ITGBL1
5,1,LASSO,20,18,MEDAG
5,1,LASSO,20,19,VEGFD
5,1,LASSO,20,20,BGN
5,1,NIBFS,20,1,CDK1
5,1,NIBFS,20,2,EGFR
5,1,NIBFS,20,3,CCNB1
5,1,NIBFS,20,4,BUB1B
5,1,NIBFS,20,5,STAT1
5,1,NIBFS,20,6,FN1
5,1,NIBFS,20,7,CDC20
5,1,NIBFS,20,8,EZH2
5,1,NIBFS,20,9,TOP2A
5,1,NIBFS,20,10,CAV1
5,1,NIBFS,20,11,KIT
5,1,NIBFS,20,12,RRM2
5,1,NIBFS,20,13,GNAI1
5,1,NIBFS,20,14,PPARG
5,1,NIBFS,20,15,UBE2C
5,1,NIBFS,20,16,CCNA2
5,1,NIBFS,20,17,FGF2
5,1,NIBFS,20,18,MAD2L1
5,1,NIBFS,20,19,CCNB2
5,1,NIBFS,20,20,FOXO1
5,1,mRMR,20,1,VEGFD
5,1,mRMR,20,2,MT-ND4
5,1,mRMR,20,3,RPS15
5,1,mRMR,20,4,INHBA
5,1,mRMR,20,5,TPT1
5,1,mRMR,20,6,UBB
5,1,mRMR,20,7,UBE2T
5,1,mRMR,20,8,COL10A1
5,1,mRMR,20,9,RPL32
5,1,mRMR,20,10,MT-ND2
5,1,mRMR,20,11,CAVIN2
5,1,mRMR,20,12,RPLP1
5,1,mRMR,20,13,SCARA5
5,1,mRMR,20,14,SPRY2
5,1,mRMR,20,15,RPS12
5,1,mRMR,20,16,ADAMTS5
5,1,mRMR,20,17,COL11A1
5,1,mRMR,20,18,UHRF1
5,1,mRMR,20,19,RPL12
5,1,mRMR,20,20,MME
5,2,DEG-only,20,1,COL10A1
5,2,DEG-only,20,2,COL11A1
5,2,DEG-only,20,3,SCARA5
5,2,DEG-only,20,4,VEGFD
5,2,DEG-only,20,5,CAVIN2
5,2,DEG-only,20,6,INHBA
5,2,DEG-only,20,7,ADH1B
5,2,DEG-only,20,8,RRM2
5,2,DEG-only,20,9,ABCA8
5,2,DEG-only,20,10,CHRDL1
5,2,DEG-only,20,11,ECRG4
5,2,DEG-only,20,12,CD300LG
5,2,DEG-only,20,13,ADAMTS5
5,2,DEG-only,20,14,MAMDC2
5,2,DEG-only,20,15,UHRF1
5,2,DEG-only,20,16,TOP2A
5,2,DEG-only,20,17,MMP11
5,2,DEG-only,20,18,FMO2
5,2,DEG-only,20,19,NTRK2
5,2,DEG-only,20,20,MME
5,2,LASSO,20,1,LINC00852
5,2,LASSO,20,2,CTHRC1
5,2,LASSO,20,3,INHBA
5,2,LASSO,20,4,COL10A1
5,2,LASSO,20,5,ASPN
5,2,LASSO,20,6,MAPRE2
5,2,LASSO,20,7,PCNX1
5,2,LASSO,20,8,SIX4
5,2,LASSO,20,9,BGN
5,2,LASSO,20,10,GABARAPL1
5,2,LASSO,20,11,SERPINE2
5,2,LASSO,20,12,ITGBL1
5,2,LASSO,20,13,COL11A1
5,2,LASSO,20,14,CCN4
5,2,LASSO,20,15,VEGFD
5,2,LASSO,20,16,MT1M
5,2,LASSO,20,17,S100P
5,2,LASSO,20,18,MUC8
5,2,LASSO,20,19,PRR4
5,2,LASSO,20,20,LYVE1
5,2,NIBFS,20,1,CDK1
5,2,NIBFS,20,2,EGFR
5,2,NIBFS,20,3,CCNB1
5,2,NIBFS,20,4,BUB1B
5,2,NIBFS,20,5,FN1
5,2,NIBFS,20,6,CDC20
5,2,NIBFS,20,7,EZH2
5,2,NIBFS,20,8,CAV1
5,2,NIBFS,20,9,TOP2A
5,2,NIBFS,20,10,STAT1
5,2,NIBFS,20,11,RRM2
5,2,NIBFS,20,12,PPARG
5,2,NIBFS,20,13,GNAI1
5,2,NIBFS,20,14,KIT
5,2,NIBFS,20,15,CCNA2
5,2,NIBFS,20,16,UBE2C
5,2,NIBFS,20,17,MAD2L1
5,2,NIBFS,20,18,FGF2
5,2,NIBFS,20,19,CCNB2
5,2,NIBFS,20,20,FOS
5,2,mRMR,20,1,COL10A1
5,2,mRMR,20,2,MT-ND4
5,2,mRMR,20,3,RPS15
5,2,mRMR,20,4,UBE2T
5,2,mRMR,20,5,UBB
5,2,mRMR,20,6,TPT1
5,2,mRMR,20,7,INHBA
5,2,mRMR,20,8,SCARA5
5,2,mRMR,20,9,RPLP1
5,2,mRMR,20,10,MT-ND2
5,2,mRMR,20,11,COL11A1
5,2,mRMR,20,12,ADAMTS5
5,2,mRMR,20,13,RPS3
5,2,mRMR,20,14,VEGFD
5,2,mRMR,20,15,RPL32
5,2,mRMR,20,16,UHRF1
5,2,mRMR,20,17,GJB2
5,2,mRMR,20,18,SPRY2
5,2,mRMR,20,19,PABPC1
5,2,mRMR,20,20,RPL12
5,3,DEG-only,20,1,COL11A1
5,3,DEG-only,20,2,SCARA5
5,3,DEG-only,20,3,COL10A1
5,3,DEG-only,20,4,VEGFD
5,3,DEG-only,20,5,CAVIN2
5,3,DEG-only,20,6,ADH1B
5,3,DEG-only,20,7,ABCA8
5,3,DEG-only,20,8,INHBA
5,3,DEG-only,20,9,CHRDL1
5,3,DEG-only,20,10,ECRG4
5,3,DEG-only,20,11,RRM2
5,3,DEG-only,20,12,MAMDC2
5,3,DEG-only,20,13,ADAMTS5
5,3,DEG-only,20,14,FMO2
5,3,DEG-only,20,15,CD300LG
5,3,DEG-only,20,16,NTRK2
5,3,DEG-only,20,17,UHRF1
5,3,DEG-only,20,18,TOP2A
5,3,DEG-only,20,19,LYVE1
5,3,DEG-only,20,20,MMP11
5,3,LASSO,20,1,MRGPRX3
5,3,LASSO,20,2,BPIFB2
5,3,LASSO,20,3,INHBA
5,3,LASSO,20,4,CTHRC1
5,3,LASSO,20,5,LRP2BP
5,3,LASSO,20,6,EGFEM1P
5,3,LASSO,20,7,COL10A1
5,3,LASSO,20,8,COL8A1
5,3,LASSO,20,9,MIER1
5,3,LASSO,20,10,CCN4
5,3,LASSO,20,11,LYVE1
5,3,LASSO,20,12,BCOR
5,3,LASSO,20,13,MMP8
5,3,LASSO,20,14,GAS7
5,3,LASSO,20,15,ITGBL1
5,3,LASSO,20,16,CILP2
5,3,LASSO,20,17,PCDHB11
5,3,LASSO,20,18,KBTBD2
5,3,LASSO,20,19,CXCL2
5,3,LASSO,20,20,PLP1
5,3,NIBFS,20,1,CDK1
5,3,NIBFS,20,2,EGFR
5,3,NIBFS,20,3,CCNB1
5,3,NIBFS,20,4,BUB1B
5,3,NIBFS,20,5,FN1
5,3,NIBFS,20,6,CDC20
5,3,NIBFS,20,7,EZH2
5,3,NIBFS,20,8,CAV1
5,3,NIBFS,20,9,TOP2A
5,3,NIBFS,20,10,GNAI1
5,3,NIBFS,20,11,STAT1
5,3,NIBFS,20,12,RRM2
5,3,NIBFS,20,13,KIT
5,3,NIBFS,20,14,PPARG
5,3,NIBFS,20,15,FGF2
5,3,NIBFS,20,16,UBE2C
5,3,NIBFS,20,17,CCNA2
5,3,NIBFS,20,18,MAD2L1
5,3,NIBFS,20,19,CCNB2
5,3,NIBFS,20,20,GNG2
5,3,mRMR,20,1,VEGFD
5,3,mRMR,20,2,MT-ND4
5,3,mRMR,20,3,RPS15
5,3,mRMR,20,4,INHBA
5,3,mRMR,20,5,UBB
5,3,mRMR,20,6,ADAMTS5
5,3,mRMR,20,7,TPT1
5,3,mRMR,20,8,COL11A1
5,3,mRMR,20,9,RPLP1
5,3,mRMR,20,10,SCARA5
5,3,mRMR,20,11,MT-ND2
5,3,mRMR,20,12,SPRY2
5,3,mRMR,20,13,RPL32
5,3,mRMR,20,14,COL10A1
5,3,mRMR,20,15,UBE2T
5,3,mRMR,20,16,MAMDC2
5,3,mRMR,20,17,RPS12
5,3,mRMR,20,18,MATN2
5,3,mRMR,20,19,PABPC1
5,3,mRMR,20,20,HOXA5
5,4,DEG-only,20,1,COL11A1
5,4,DEG-only,20,2,SCARA5
5,4,DEG-only,20,3,COL10A1
5,4,DEG-only,20,4,VEGFD
5,4,DEG-only,20,5,CAVIN2
5,4,DEG-only,20,6,INHBA
5,4,DEG-only,20,7,RRM2
5,4,DEG-only,20,8,CHRDL1
5,4,DEG-only,20,9,ECRG4
5,4,DEG-only,20,10,ABCA8
5,4,DEG-only,20,11,ADH1B
5,4,DEG-only,20,12,ADAMTS5
5,4,DEG-only,20,13,TOP2A
5,4,DEG-only,20,14,MAMDC2
5,4,DEG-only,20,15,NTRK2
5,4,DEG-only,20,16,MME
5,4,DEG-only,20,17,FMO2
5,4,DEG-only,20,18,CD300LG
5,4,DEG-only,20,19,UHRF1
5,4,DEG-only,20,20,NUSAP1
5,4,LASSO,20,1,LINC00852
5,4,LASSO,20,2,CTHRC1
5,4,LASSO,20,3,BPIFB2
5,4,LASSO,20,4,INHBA
5,4,LASSO,20,5,CREB5
5,4,LASSO,20,6,PRR4
5,4,LASSO,20,7,ATF3
5,4,LASSO,20,8,DPP6
5,4,LASSO,20,9,CLEC4G
5,4,LASSO,20,10,ASPN
5,4,LASSO,20,11,COL8A1
5,4,LASSO,20,12,COL10A1
5,4,LASSO,20,13,EIF3F
5,4,LASSO,20,14,ITGBL1
5,4,LASSO,20,15,SIX4
5,4,LASSO,20,16,CLXN
5,4,LASSO,20,17,CXCL2
5,4,LASSO,20,18,S100A10
5,4,LASSO,20,19,SMAD5-AS1
5,4,LASSO,20,20,TCEAL7
5,4,NIBFS,20,1,CDK1
5,4,NIBFS,20,2,EGFR
5,4,NIBFS,20,3,CCNB1
5,4,NIBFS,20,4,BUB1B
5,4,NIBFS,20,5,CDC20
5,4,NIBFS,20,6,FN1
5,4,NIBFS,20,7,EZH2
5,4,NIBFS,20,8,CAV1
5,4,NIBFS,20,9,TOP2A
5,4,NIBFS,20,10,RRM2
5,4,NIBFS,20,11,GNAI1
5,4,NIBFS,20,12,STAT1
5,4,NIBFS,20,13,PPARG
5,4,NIBFS,20,14,UBE2C
5,4,NIBFS,20,15,KIT
5,4,NIBFS,20,16,CCNA2
5,4,NIBFS,20,17,FGF2
5,4,NIBFS,20,18,CCNB2
5,4,NIBFS,20,19,MAD2L1
5,4,NIBFS,20,20,IGF1
5,4,mRMR,20,1,SCARA5
5,4,mRMR,20,2,MT-ND4
5,4,mRMR,20,3,UBB
5,4,mRMR,20,4,INHBA
5,4,mRMR,20,5,RPS15
5,4,mRMR,20,6,TPT1
5,4,mRMR,20,7,ADAMTS5
5,4,mRMR,20,8,RPL32
5,4,mRMR,20,9,VEGFD
5,4,mRMR,20,10,RPLP1
5,4,mRMR,20,11,COL11A1
5,4,mRMR,20,12,MT-ND2
5,4,mRMR,20,13,UBE2T
5,4,mRMR,20,14,RPS12
5,4,mRMR,20,15,COL10A1
5,4,mRMR,20,16,UHRF1
5,4,mRMR,20,17,MAMDC2
5,4,mRMR,20,18,IL11RA
5,4,mRMR,20,19,CSN1S1
5,4,mRMR,20,20,RPL12
5,5,DEG-only,20,1,COL11A1
5,5,DEG-only,20,2,COL10A1
5,5,DEG-only,20,3,SCARA5
5,5,DEG-only,20,4,CAVIN2
5,5,DEG-only,20,5,RRM2
5,5,DEG-only,20,6,VEGFD
5,5,DEG-only,20,7,INHBA
5,5,DEG-only,20,8,ABCA8
5,5,DEG-only,20,9,ADH1B
5,5,DEG-only,20,10,CHRDL1
5,5,DEG-only,20,11,TOP2A
5,5,DEG-only,20,12,ADAMTS5
5,5,DEG-only,20,13,ECRG4
5,5,DEG-only,20,14,MAMDC2
5,5,DEG-only,20,15,CD300LG
5,5,DEG-only,20,16,FMO2
5,5,DEG-only,20,17,UHRF1
5,5,DEG-only,20,18,NUSAP1
5,5,DEG-only,20,19,LIFR
5,5,DEG-only,20,20,NTRK2
5,5,LASSO,20,1,CLEC4G
5,5,LASSO,20,2,CTHRC1
5,5,LASSO,20,3,PCNX1
5,5,LASSO,20,4,BPIFB2
5,5,LASSO,20,5,LINC00852
5,5,LASSO,20,6,INHBA
5,5,LASSO,20,7,S100P
5,5,LASSO,20,8,CREB5
5,5,LASSO,20,9,RBMS1
5,5,LASSO,20,10,LRP2BP
5,5,LASSO,20,11,MAPRE2
5,5,LASSO,20,12,BGN
5,5,LASSO,20,13,DPP6
5,5,LASSO,20,14,ITGBL1
5,5,LASSO,20,15,ASPN
5,5,LASSO,20,16,MRGPRX3
5,5,LASSO,20,17,IER5L
5,5,LASSO,20,18,COL8A1
5,5,LASSO,20,19,EIF3F
5,5,LASSO,20,20,SCARA5
5,5,NIBFS,20,1,CDK1
5,5,NIBFS,20,2,EGFR
5,5,NIBFS,20,3,CCNB1
5,5,NIBFS,20,4,FN1
5,5,NIBFS,20,5,BUB1B
5,5,NIBFS,20,6,CDC20
5,5,NIBFS,20,7,EZH2
5,5,NIBFS,20,8,STAT1
5,5,NIBFS,20,9,TOP2A
5,5,NIBFS,20,10,CAV1
5,5,NIBFS,20,11,RRM2
5,5,NIBFS,20,12,GNAI1
5,5,NIBFS,20,13,PPARG
5,5,NIBFS,20,14,CCNA2
5,5,NIBFS,20,15,KIT
5,5,NIBFS,20,16,CCNB2
5,5,NIBFS,20,17,UBE2C
5,5,NIBFS,20,18,MAD2L1
5,5,NIBFS,20,19,GNG2
5,5,NIBFS,20,20,FGF2
5,5,mRMR,20,1,SCARA5
5,5,mRMR,20,2,MT-ND4
5,5,mRMR,20,3,RPS15
5,5,mRMR,20,4,INHBA
5,5,mRMR,20,5,UBB
5,5,mRMR,20,6,TOP2A
5,5,mRMR,20,7,RPLP1
5,5,mRMR,20,8,VEGFD
5,5,mRMR,20,9,RPL32
5,5,mRMR,20,10,GJB2
5,5,mRMR,20,11,TPT1
5,5,mRMR,20,12,MT-ND2
5,5,mRMR,20,13,ADAMTS5
5,5,mRMR,20,14,COL11A1
5,5,mRMR,20,15,UBE2T
5,5,mRMR,20,16,RPS19
5,5,mRMR,20,17,COL10A1
5,5,mRMR,20,18,RPL12
5,5,mRMR,20,19,UHRF1
5,5,mRMR,20,20,CAVIN2
6,1,DEG-only,20,1,COL11A1
6,1,DEG-only,20,2,COL10A1
6,1,DEG-only,20,3,SCARA5
6,1,DEG-only,20,4,VEGFD
6,1,DEG-only,20,5,CAVIN2
6,1,DEG-only,20,6,INHBA
6,1,DEG-only,20,7,RRM2
6,1,DEG-only,20,8,ADH1B
6,1,DEG-only,20,9,ECRG4
6,1,DEG-only,20,10,ABCA8
6,1,DEG-only,20,11,CHRDL1
6,1,DEG-only,20,12,CD300LG
6,1,DEG-only,20,13,MAMDC2
6,1,DEG-only,20,14,ADAMTS5
6,1,DEG-only,20,15,TOP2A
6,1,DEG-only,20,16,UHRF1
6,1,DEG-only,20,17,FMO2
6,1,DEG-only,20,18,NTRK2
6,1,DEG-only,20,19,NUSAP1
6,1,DEG-only,20,20,MME
6,1,LASSO,20,1,CTHRC1
6,1,LASSO,20,2,LINC00852
6,1,LASSO,20,3,INHBA
6,1,LASSO,20,4,LRP2BP
6,1,LASSO,20,5,BPIFB2
6,1,LASSO,20,6,COL8A1
6,1,LASSO,20,7,CLEC4G
6,1,LASSO,20,8,COL10A1
6,1,LASSO,20,9,ASPN
6,1,LASSO,20,10,RBMS1
6,1,LASSO,20,11,IER5L
6,1,LASSO,20,12,GTF2F2
6,1,LASSO,20,13,GAS7
6,1,LASSO,20,14,LYVE1
6,1,LASSO,20,15,ITGBL1
6,1,LASSO,20,16,GZMK
6,1,LASSO,20,17,VEGFD
6,1,LASSO,20,18,COMP
6,1,LASSO,20,19,CXCL2
6,1,LASSO,20,20,HERC2P3
6,1,NIBFS,20,1,CDK1
6,1,NIBFS,20,2,EGFR
6,1,NIBFS,20,3,CCNB1
6,1,NIBFS,20,4,BUB1B
6,1,NIBFS,20,5,FN1
6,1,NIBFS,20,6,CDC20
6,1,NIBFS,20,7,EZH2
6,1,NIBFS,20,8,STAT1
6,1,NIBFS,20,9,CAV1
6,1,NIBFS,20,10,TOP2A
6,1,NIBFS,20,11,GNAI1
6,1,NIBFS,20,12,RRM2
6,1,NIBFS,20,13,PPARG
6,1,NIBFS,20,14,KIT
6,1,NIBFS,20,15,CCNA2
6,1,NIBFS,20,16,UBE2C
6,1,NIBFS,20,17,CCNB2
6,1,NIBFS,20,18,MAD2L1
6,1,NIBFS,20,19,FGF2
6,1,NIBFS,20,20,IGF1
6,1,mRMR,20,1,VEGFD
6,1,mRMR,20,2,MT-ND4
6,1,mRMR,20,3,RPLP1
6,1,mRMR,20,4,INHBA
6,1,mRMR,20,5,UBB
6,1,mRMR,20,6,SCARA5
6,1,mRMR,20,7,RPS15
6,1,mRMR,20,8,COL11A1
6,1,mRMR,20,9,TPT1
6,1,mRMR,20,10,UBE2T
6,1,mRMR,20,11,MT-ND2
6,1,mRMR,20,12,RPL32
6,1,mRMR,20,13,COL10A1
6,1,mRMR,20,14,ADAMTS5
6,1,mRMR,20,15,RPS12
6,1,mRMR,20,16,MATN2
6,1,mRMR,20,17,PABPC1
6,1,mRMR,20,18,SPRY2
6,1,mRMR,20,19,KLHL29
6,1,mRMR,20,20,RPS19
6,2,DEG-only,20,1,COL11A1
6,2,DEG-only,20,2,COL10A1
6,2,DEG-only,20,3,SCARA5
6,2,DEG-only,20,4,VEGFD
6,2,DEG-only,20,5,CAVIN2
6,2,DEG-only,20,6,INHBA
6,2,DEG-only,20,7,ADH1B
6,2,DEG-only,20,8,RRM2
6,2,DEG-only,20,9,ABCA8
6,2,DEG-only,20,10,ECRG4
6,2,DEG-only,20,11,CHRDL1
6,2,DEG-only,20,12,TOP2A
6,2,DEG-only,20,13,FMO2
6,2,DEG-only,20,14,ADAMTS5
6,2,DEG-only,20,15,MAMDC2
6,2,DEG-only,20,16,UHRF1
6,2,DEG-only,20,17,CD300LG
6,2,DEG-only,20,18,NTRK2
6,2,DEG-only,20,19,NUSAP1
6,2,DEG-only,20,20,MMP11
6,2,LASSO,20,1,LINC00852
6,2,LASSO,20,2,BPIFB2
6,2,LASSO,20,3,INHBA
6,2,LASSO,20,4,CTHRC1
6,2,LASSO,20,5,CLXN
6,2,LASSO,20,6,COL10A1
6,2,LASSO,20,7,ASPN
6,2,LASSO,20,8,ITGBL1
6,2,LASSO,20,9,MAPRE2
6,2,LASSO,20,10,CREB5
6,2,LASSO,20,11,PRR4
6,2,LASSO,20,12,MT1M
6,2,LASSO,20,13,GTF2F2
6,2,LASSO,20,14,PCNX1
6,2,LASSO,20,15,S100P
6,2,LASSO,20,16,COL8A1
6,2,LASSO,20,17,CLEC4G
6,2,LASSO,20,18,LYVE1
6,2,LASSO,20,19,RBMS1
6,2,LASSO,20,20,SIX4
6,2,NIBFS,20,1,CDK1
6,2,NIBFS,20,2,EGFR
6,2,NIBFS,20,3,CCNB1
6,2,NIBFS,20,4,BUB1B
6,2,NIBFS,20,5,CDC20
6,2,NIBFS,20,6,FN1
6,2,NIBFS,20,7,EZH2
6,2,NIBFS,20,8,STAT1
6,2,NIBFS,20,9,TOP2A
6,2,NIBFS,20,10,CAV1
6,2,NIBFS,20,11,RRM2
6,2,NIBFS,20,12,GNAI1
6,2,NIBFS,20,13,KIT
6,2,NIBFS,20,14,PPARG
6,2,NIBFS,20,15,UBE2C
6,2,NIBFS,20,16,CCNA2
6,2,NIBFS,20,17,CCNB2
6,2,NIBFS,20,18,FGF2
6,2,NIBFS,20,19,JUN
6,2,NIBFS,20,20,MAD2L1
6,2,mRMR,20,1,SCARA5
6,2,mRMR,20,2,MT-ND4
6,2,mRMR,20,3,UBB
6,2,mRMR,20,4,INHBA
6,2,mRMR,20,5,RPS15
6,2,mRMR,20,6,TPT1
6,2,mRMR,20,7,VEGFD
6,2,mRMR,20,8,RPL32
6,2,mRMR,20,9,NKX1-1
6,2,mRMR,20,10,COL11A1
6,2,mRMR,20,11,RPS3
6,2,mRMR,20,12,UBE2T
6,2,mRMR,20,13,MT-ND2
6,2,mRMR,20,14,ADAMTS5
6,2,mRMR,20,15,COL10A1
6,2,mRMR,20,16,RPLP1
6,2,mRMR,20,17,UHRF1
6,2,mRMR,20,18,SPRY2
6,2,mRMR,20,19,GJB2
6,2,mRMR,20,20,RPS12
6,3,DEG-only,20,1,COL10A1
6,3,DEG-only,20,2,SCARA5
6,3,DEG-only,20,3,COL11A1
6,3,DEG-only,20,4,VEGFD
6,3,DEG-only,20,5,CAVIN2
6,3,DEG-only,20,6,INHBA
6,3,DEG-only,20,7,RRM2
6,3,DEG-only,20,8,ADH1B
6,3,DEG-only,20,9,ECRG4
6,3,DEG-only,20,10,ABCA8
