Repeat,Fold,Method,Classifier,k,ROC_AUC,PR_AUC,Accuracy,Balanced_accuracy,Sensitivity,Specificity,Precision,F1,MCC,Brier_score
1,1,DEG-only,LR,20,0.8688172043010753,0.8888930859459869,0.819672131147541,0.8201612903225806,0.7903225806451613,0.85,0.8448275862068966,0.8166666666666667,0.6410122120573634,0.1449879308124025
1,1,DEG-only,LightGBM,20,0.9279569892473118,0.9533400909096468,0.9016393442622952,0.9021505376344086,0.8709677419354839,0.9333333333333332,0.9310344827586208,0.9,0.8051673125422465,0.0883117676874949
1,1,DEG-only,RF,20,0.9350806451612904,0.9535886904123452,0.8688524590163934,0.8693548387096774,0.8387096774193549,0.9,0.896551724137931,0.8666666666666667,0.7395052723482932,0.0962541639344262
1,1,LASSO,LR,20,0.8147849462365592,0.8071795813509859,0.7786885245901639,0.7795698924731183,0.7258064516129032,0.8333333333333334,0.8181818181818182,0.7692307692307693,0.5617888545952126,0.1828906129149635
1,1,LASSO,LightGBM,20,0.9419354838709676,0.9549283471245202,0.8770491803278688,0.8776881720430108,0.8387096774193549,0.9166666666666666,0.912280701754386,0.8739495798319328,0.756903901448166,0.0977330333693011
1,1,LASSO,RF,20,0.9245967741935484,0.9408052112788908,0.8278688524590164,0.828494623655914,0.7903225806451613,0.8666666666666667,0.8596491228070176,0.8235294117647058,0.6583178416865899,0.1224963606557377
1,1,NIBFS,LR,20,0.8508064516129032,0.8705720853608296,0.7704918032786885,0.7704301075268818,0.7741935483870968,0.7666666666666667,0.7741935483870968,0.7741935483870968,0.5408602150537635,0.1573019251151005
1,1,NIBFS,LightGBM,20,0.925,0.9400815242780028,0.8524590163934426,0.8518817204301075,0.8870967741935484,0.8166666666666667,0.8333333333333334,0.859375,0.706044689763086,0.1166721799018971
1,1,NIBFS,RF,20,0.9307795698924732,0.950578989085042,0.8524590163934426,0.8521505376344086,0.8709677419354839,0.8333333333333334,0.84375,0.8571428571428571,0.7050596119186784,0.1087990819672131
1,1,mRMR,LR,20,0.8497311827956989,0.885021182419275,0.7868852459016393,0.7868279569892473,0.7903225806451613,0.7833333333333333,0.7903225806451613,0.7903225806451613,0.5736559139784946,0.1575434726788553
1,1,mRMR,LightGBM,20,0.9626344086021504,0.9723315958816544,0.9098360655737704,0.910483870967742,0.8709677419354839,0.95,0.9473684210526316,0.907563025210084,0.8226279412892167,0.078201444088165
1,1,mRMR,RF,20,0.952016129032258,0.9650670328413342,0.8852459016393442,0.886021505376344,0.8387096774193549,0.9333333333333332,0.9285714285714286,0.8813559322033898,0.7745455878531639,0.0886517049180327
1,2,DEG-only,LR,20,0.900268817204301,0.9027051637406538,0.8360655737704918,0.8354838709677419,0.8709677419354839,0.8,0.8181818181818182,0.84375,0.673142683593836,0.118427410720664
1,2,DEG-only,LightGBM,20,0.9556451612903226,0.9594755077319974,0.8770491803278688,0.8755376344086021,0.967741935483871,0.7833333333333333,0.821917808219178,0.8888888888888888,0.7659412544919852,0.0906575953529156
1,2,DEG-only,RF,20,0.9661290322580643,0.9693599059473492,0.9016393442622952,0.9008064516129032,0.9516129032258064,0.85,0.8676470588235294,0.9076923076923076,0.8068351923532154,0.0746521639344262
1,2,LASSO,LR,20,0.8954301075268817,0.8765960018373241,0.8524590163934426,0.8521505376344086,0.8709677419354839,0.8333333333333334,0.84375,0.8571428571428571,0.7050596119186784,0.1242744058347889
1,2,LASSO,LightGBM,20,0.939516129032258,0.9539953783342308,0.8524590163934426,0.8529569892473119,0.8225806451612904,0.8833333333333333,0.8793103448275862,0.85,0.7066742522513165,0.1042619753856059
1,2,LASSO,RF,20,0.9275537634408604,0.941371572025251,0.8278688524590164,0.8282258064516128,0.8064516129032258,0.85,0.847457627118644,0.8264462809917356,0.6567164713416416,0.1173752131147541
1,2,NIBFS,LR,20,0.9126344086021506,0.9092184198214126,0.8278688524590164,0.8279569892473119,0.8225806451612904,0.8333333333333334,0.8360655737704918,0.8292682926829268,0.6558258357839529,0.1207203244990199
1,2,NIBFS,LightGBM,20,0.9435483870967742,0.9479549279217508,0.860655737704918,0.8612903225806452,0.8225806451612904,0.9,0.8947368421052632,0.8571428571428571,0.7240418815276406,0.1095875487805695
1,2,NIBFS,RF,20,0.9458333333333332,0.9512113007425282,0.8852459016393442,0.8846774193548387,0.9193548387096774,0.85,0.8636363636363636,0.890625,0.771848702101586,0.0994624918032787
1,2,mRMR,LR,20,0.8833333333333333,0.8670089382702539,0.8114754098360656,0.8118279569892473,0.7903225806451613,0.8333333333333334,0.8305084745762712,0.8099173553719008,0.6239075403409535,0.134894008589036
1,2,mRMR,LightGBM,20,0.9666666666666668,0.9742010564016964,0.9016393442622952,0.9018817204301076,0.8870967741935484,0.9166666666666666,0.9166666666666666,0.9016393442622952,0.803763440860215,0.0773117432407373
1,2,mRMR,RF,20,0.971774193548387,0.9790332963331572,0.918032786885246,0.91747311827957,0.9516129032258064,0.8833333333333333,0.8939393939393939,0.921875,0.8376527144400859,0.0781375737704918
1,3,DEG-only,LR,20,0.9314516129032258,0.9497255822956886,0.8524590163934426,0.8521505376344086,0.8709677419354839,0.8333333333333334,0.84375,0.8571428571428571,0.7050596119186784,0.1068023462116042
1,3,DEG-only,LightGBM,20,0.9620967741935484,0.9690764609126492,0.9016393442622952,0.9016129032258065,0.9032258064516128,0.9,0.9032258064516128,0.9032258064516128,0.8032258064516129,0.0773893394793158
1,3,DEG-only,RF,20,0.961021505376344,0.9708152106712984,0.8934426229508197,0.8935483870967742,0.8870967741935484,0.9,0.9016393442622952,0.8943089430894309,0.7869910029407435,0.0789399016393442
1,3,LASSO,LR,20,0.8217741935483871,0.8056025278962292,0.8032786885245902,0.803494623655914,0.7903225806451613,0.8166666666666667,0.8166666666666667,0.8032786885245902,0.6069892473118279,0.1725309346186718
1,3,LASSO,LightGBM,20,0.9231182795698925,0.9324730489106682,0.8442622950819673,0.8446236559139786,0.8225806451612904,0.8666666666666667,0.864406779661017,0.8429752066115702,0.6895254023423296,0.1308267282633689
1,3,LASSO,RF,20,0.9327956989247312,0.9411792296777906,0.8524590163934426,0.8524193548387097,0.8548387096774194,0.85,0.8548387096774194,0.8548387096774194,0.7048387096774194,0.1158110163934426
1,3,NIBFS,LR,20,0.8887096774193549,0.9077657295370618,0.819672131147541,0.8198924731182795,0.8064516129032258,0.8333333333333334,0.8333333333333334,0.819672131147541,0.6397849462365591,0.1348635203181682
1,3,NIBFS,LightGBM,20,0.953494623655914,0.9625169006633828,0.918032786885246,0.9182795698924732,0.9032258064516128,0.9333333333333332,0.9333333333333332,0.918032786885246,0.8365591397849462,0.0744386545997304
1,3,NIBFS,RF,20,0.9471774193548388,0.9559493454425052,0.8852459016393442,0.8852150537634409,0.8870967741935484,0.8833333333333333,0.8870967741935484,0.8870967741935484,0.7704301075268817,0.0981044918032787
1,3,mRMR,LR,20,0.9080645161290324,0.9168104713039648,0.8032786885245902,0.803494623655914,0.7903225806451613,0.8166666666666667,0.8166666666666667,0.8032786885245902,0.6069892473118279,0.1222112610490122
1,3,mRMR,LightGBM,20,0.989516129032258,0.9904348174370106,0.9508196721311476,0.9510752688172044,0.935483870967742,0.9666666666666668,0.9666666666666668,0.9508196721311476,0.9021505376344086,0.0403383253731969
1,3,mRMR,RF,20,0.9879032258064516,0.9889316582589438,0.9262295081967212,0.9260752688172044,0.935483870967742,0.9166666666666666,0.9206349206349206,0.928,0.8524943546900098,0.064787213114754
1,4,DEG-only,LR,20,0.8934426229508197,0.8882438137903064,0.8016528925619835,0.801775956284153,0.7868852459016393,0.8166666666666667,0.8135593220338984,0.8,0.603716885077214,0.1323297975636315
1,4,DEG-only,LightGBM,20,0.97103825136612,0.9741740739488562,0.8925619834710744,0.89275956284153,0.8688524590163934,0.9166666666666666,0.913793103448276,0.8907563025210085,0.786163786543047,0.0792554080774802
1,4,DEG-only,RF,20,0.976775956284153,0.9791047012878468,0.9090909090909092,0.9091530054644807,0.9016393442622952,0.9166666666666666,0.9166666666666666,0.9090909090909092,0.8183060109289617,0.071759041322314
1,4,LASSO,LR,20,0.858743169398907,0.865846262612318,0.7768595041322314,0.7777322404371585,0.6721311475409836,0.8833333333333333,0.8541666666666666,0.7522935779816514,0.5676946314045416,0.1599468381124683
1,4,LASSO,LightGBM,20,0.9420765027322404,0.9451816299021908,0.8512396694214877,0.8516393442622952,0.8032786885245902,0.9,0.8909090909090909,0.8448275862068966,0.7061788191316445,0.116107139527052
1,4,LASSO,RF,20,0.93551912568306,0.9359419804362968,0.8347107438016529,0.8352459016393443,0.7704918032786885,0.9,0.8867924528301887,0.8245614035087719,0.675680871969346,0.1154821818181818
1,4,NIBFS,LR,20,0.8311475409836065,0.8227758885508099,0.743801652892562,0.7438524590163935,0.7377049180327869,0.75,0.75,0.743801652892562,0.4877049180327868,0.1696218587121054
1,4,NIBFS,LightGBM,20,0.9352459016393442,0.9405821017839516,0.8429752066115702,0.8427595628415301,0.8688524590163934,0.8166666666666667,0.828125,0.848,0.6866456985477302,0.118941611694214
1,4,NIBFS,RF,20,0.9359289617486338,0.9361155088070152,0.8677685950413223,0.8673497267759562,0.918032786885246,0.8166666666666667,0.835820895522388,0.875,0.7389515735329589,0.1069421487603305
1,4,mRMR,LR,20,0.8002732240437159,0.7717918882066911,0.7603305785123967,0.7603825136612021,0.7540983606557377,0.7666666666666667,0.7666666666666667,0.7603305785123967,0.5207650273224044,0.1839087440525793
1,4,mRMR,LightGBM,20,0.9491803278688524,0.956708494167158,0.9090909090909092,0.9092896174863389,0.8852459016393442,0.9333333333333332,0.9310344827586208,0.907563025210084,0.81925102764625,0.0801034589864296
1,4,mRMR,RF,20,0.9575136612021856,0.9625888660061191,0.9090909090909092,0.9092896174863389,0.8852459016393442,0.9333333333333332,0.9310344827586208,0.907563025210084,0.81925102764625,0.0895897851239669
1,5,DEG-only,LR,20,0.884909786768726,0.9109869631203584,0.8099173553719008,0.8100054674685621,0.8064516129032258,0.8135593220338984,0.819672131147541,0.8130081300813008,0.6198415098936719,0.1349762340744315
1,5,DEG-only,LightGBM,20,0.9475123018042646,0.963882684011762,0.8925619834710744,0.8931109896118097,0.8709677419354839,0.9152542372881356,0.9152542372881356,0.8925619834710744,0.7862219792236195,0.0985190657019431
1,5,DEG-only,RF,20,0.938627665390924,0.9586179864082104,0.8760330578512396,0.8757517769272827,0.8870967741935484,0.864406779661017,0.873015873015873,0.88,0.7519147733402527,0.0948048925619834
1,5,LASSO,LR,20,0.8165664297430291,0.8334503718807094,0.7520661157024794,0.7519136139967195,0.7580645161290323,0.7457627118644068,0.7580645161290323,0.7580645161290323,0.503827227993439,0.1893565331205517
1,5,LASSO,LightGBM,20,0.9316566429743028,0.9524851645030176,0.8512396694214877,0.8523783488244943,0.8064516129032258,0.8983050847457628,0.8928571428571429,0.847457627118644,0.7064970790283388,0.1086835940791211
1,5,LASSO,RF,20,0.9233187534171678,0.9464295270631896,0.859504132231405,0.8604428649535265,0.8225806451612904,0.8983050847457628,0.8947368421052632,0.8571428571428571,0.7218731098108653,0.1138499834710743
1,5,NIBFS,LR,20,0.8611262985237835,0.8809420891559155,0.743801652892562,0.7450792782941498,0.6935483870967742,0.7966101694915254,0.7818181818181819,0.7350427350427351,0.4920453438204987,0.1518742513660184
1,5,NIBFS,LightGBM,20,0.941771459814106,0.9562465465557392,0.8842975206611571,0.8858665937670859,0.8225806451612904,0.9491525423728814,0.9444444444444444,0.8793103448275862,0.7759875372291992,0.0978662336736269
1,5,NIBFS,RF,20,0.9208583925642428,0.9475916993875436,0.8677685950413223,0.8685073810825588,0.8387096774193549,0.8983050847457628,0.896551724137931,0.8666666666666667,0.7374180534468248,0.1056991404958677
1,5,mRMR,LR,20,0.832148715144888,0.8470505188956456,0.7933884297520661,0.7934663750683433,0.7903225806451613,0.7966101694915254,0.8032786885245902,0.7967479674796748,0.5867723640836481,0.1653145026731323
1,5,mRMR,LightGBM,20,0.9507927829414982,0.9659845878393972,0.9008264462809916,0.9019956260251504,0.8548387096774194,0.9491525423728814,0.9464285714285714,0.8983050847457628,0.8059766910094431,0.0827122572103076
1,5,mRMR,RF,20,0.9572170585019136,0.9690886305562924,0.8760330578512396,0.876571897211591,0.8548387096774194,0.8983050847457628,0.8983050847457628,0.8760330578512396,0.753143794423182,0.0892021157024793
2,1,DEG-only,LR,20,0.9422043010752688,0.9465460194909727,0.8442622950819673,0.8448924731182795,0.8064516129032258,0.8833333333333333,0.8771929824561403,0.8403361344537815,0.6911798616071152,0.10329451529983698
2,1,DEG-only,LightGBM,20,0.9900537634408603,0.9892334557125638,0.9344262295081968,0.9349462365591398,0.9032258064516129,0.9666666666666667,0.9655172413793104,0.9333333333333333,0.8708293527361997,0.05179517619763447
2,1,DEG-only,RF,20,0.9903225806451613,0.9898653415689925,0.9344262295081968,0.9349462365591398,0.9032258064516129,0.9666666666666667,0.9655172413793104,0.9333333333333333,0.8708293527361997,0.056726262295081965
2,1,LASSO,LR,20,0.904032258064516,0.9061608970962742,0.819672131147541,0.8204301075268817,0.7741935483870968,0.8666666666666667,0.8571428571428571,0.8135593220338984,0.6429375631761639,0.123083082100962
2,1,LASSO,LightGBM,20,0.9419354838709677,0.9530409311673835,0.8524590163934426,0.8526881720430108,0.8387096774193549,0.8666666666666667,0.8666666666666667,0.8524590163934426,0.7053763440860215,0.11361601480080413
2,1,LASSO,RF,20,0.9545698924731183,0.9595581658723379,0.860655737704918,0.8612903225806452,0.8225806451612904,0.9,0.8947368421052632,0.8571428571428571,0.7240418815276406,0.09787737704918034
2,1,NIBFS,LR,20,0.8935483870967742,0.887730659617574,0.8032786885245902,0.8040322580645161,0.7580645161290323,0.85,0.8392857142857143,0.7966101694915254,0.6100355570069139,0.13317755036616732
2,1,NIBFS,LightGBM,20,0.9862903225806452,0.9883904845189254,0.9344262295081968,0.9346774193548386,0.9193548387096774,0.95,0.95,0.9344262295081968,0.8693548387096774,0.046324908292489565
2,1,NIBFS,RF,20,0.9770161290322581,0.9790919125890274,0.9098360655737705,0.9102150537634408,0.8870967741935484,0.9333333333333333,0.9322033898305084,0.9090909090909091,0.8207611263450819,0.0735575737704918
2,1,mRMR,LR,20,0.9064516129032258,0.9032782730879524,0.819672131147541,0.8198924731182795,0.8064516129032258,0.8333333333333334,0.8333333333333334,0.819672131147541,0.6397849462365591,0.12182591819765055
2,1,mRMR,LightGBM,20,0.9932795698924732,0.9944687231221137,0.9754098360655737,0.9758064516129032,0.9516129032258065,1.0,1.0,0.9752066115702479,0.9519968503478342,0.02509412850522493
2,1,mRMR,RF,20,0.9935483870967742,0.9944741577632039,0.9672131147540983,0.9674731182795699,0.9516129032258065,0.9833333333333333,0.9833333333333333,0.9672131147540983,0.9349462365591398,0.05489639344262295
2,2,DEG-only,LR,20,0.8709677419354839,0.8602934573276766,0.819672131147541,0.8193548387096774,0.8387096774193549,0.8,0.8125,0.8253968253968254,0.6393975717247251,0.1449480803753644
2,2,DEG-only,LightGBM,20,0.9400537634408601,0.9464087310881544,0.8770491803278688,0.8760752688172042,0.9354838709677419,0.8166666666666667,0.8405797101449275,0.8854961832061069,0.7586016099363695,0.10192903918273208
2,2,DEG-only,RF,20,0.9434139784946237,0.9493350378759475,0.8770491803278688,0.8763440860215054,0.9193548387096774,0.8333333333333334,0.8507462686567164,0.8837209302325582,0.7562542273397092,0.09259301639344264
2,2,LASSO,LR,20,0.8263440860215054,0.8310732181703151,0.7213114754098361,0.7209677419354839,0.7419354838709677,0.7,0.71875,0.7301587301587301,0.44241145114286534,0.17840166415420872
2,2,LASSO,LightGBM,20,0.9260752688172043,0.9408189141801802,0.8278688524590164,0.8276881720430107,0.8387096774193549,0.8166666666666667,0.8253968253968254,0.832,0.6556407686858813,0.13657277177482416
2,2,LASSO,RF,20,0.9400537634408601,0.9550784761430864,0.8524590163934426,0.8516129032258064,0.9032258064516129,0.8,0.8235294117647058,0.8615384615384616,0.7078071305150944,0.11042934426229507
2,2,NIBFS,LR,20,0.8701612903225806,0.8840663253782737,0.7540983606557377,0.7545698924731183,0.7258064516129032,0.7833333333333333,0.7758620689655172,0.75,0.5096881316694568,0.1460215785905808
2,2,NIBFS,LightGBM,20,0.9360215053763441,0.9463004269999074,0.8770491803278688,0.8771505376344086,0.8709677419354839,0.8833333333333333,0.8852459016393442,0.8780487804878049,0.7541997111515458,0.10630773343955428
2,2,NIBFS,RF,20,0.9323924731182796,0.9415269818708183,0.8852459016393442,0.885483870967742,0.8709677419354839,0.9,0.9,0.8852459016393442,0.7709677419354839,0.10472731147540985
2,2,mRMR,LR,20,0.7946236559139784,0.8042858376150992,0.7213114754098361,0.7212365591397849,0.7258064516129032,0.7166666666666667,0.7258064516129032,0.7258064516129032,0.44247311827956987,0.18754999012958265
2,2,mRMR,LightGBM,20,0.9615591397849463,0.9686847827716746,0.8852459016393442,0.8852150537634409,0.8870967741935484,0.8833333333333333,0.8870967741935484,0.8870967741935484,0.7704301075268817,0.08648845393182532
2,2,mRMR,RF,20,0.9575268817204301,0.9663120985690521,0.8852459016393442,0.8849462365591398,0.9032258064516129,0.8666666666666667,0.875,0.8888888888888888,0.7707216521126317,0.09780216393442626
2,3,DEG-only,LR,20,0.803763440860215,0.815452717653514,0.7786885245901639,0.7787634408602151,0.7741935483870968,0.7833333333333333,0.7868852459016393,0.7804878048780488,0.55745196041636,0.18275389642128495
2,3,DEG-only,LightGBM,20,0.9008064516129032,0.9214167863698081,0.8524590163934426,0.8529569892473119,0.8225806451612904,0.8833333333333333,0.8793103448275862,0.85,0.7066742522513165,0.15552811263824737
2,3,DEG-only,RF,20,0.9001344086021505,0.9273349367028334,0.8360655737704918,0.8362903225806452,0.8225806451612904,0.85,0.85,0.8360655737704918,0.6725806451612903,0.1271388524590164
2,3,LASSO,LR,20,0.7887096774193548,0.7806915824043585,0.8114754098360656,0.8123655913978495,0.7580645161290323,0.8666666666666667,0.8545454545454545,0.8034188034188035,0.6276910086919586,0.18885785741428532
2,3,LASSO,LightGBM,20,0.871505376344086,0.9038053480837287,0.8360655737704918,0.8373655913978495,0.7580645161290323,0.9166666666666666,0.9038461538461539,0.8245614035087719,0.6821055130943726,0.1573283692867977
2,3,LASSO,RF,20,0.8723118279569892,0.9010595967343324,0.8278688524590164,0.8293010752688172,0.7419354838709677,0.9166666666666666,0.9019607843137255,0.8141592920353983,0.6675446997864495,0.14344967213114754
2,3,NIBFS,LR,20,0.7696236559139785,0.7536723134016079,0.7131147540983607,0.7131720430107527,0.7096774193548387,0.7166666666666667,0.7213114754098361,0.7154471544715447,0.4262867932595694,0.20667187924267963
2,3,NIBFS,LightGBM,20,0.8731182795698925,0.8849808088096052,0.8032786885245902,0.8024193548387097,0.8548387096774194,0.75,0.7794117647058824,0.8153846153846154,0.6087790686769734,0.17196220460761286
2,3,NIBFS,RF,20,0.8478494623655914,0.8481472114785875,0.7704918032786885,0.7696236559139785,0.8225806451612904,0.7166666666666667,0.75,0.7846153846153846,0.5427603607848928,0.15883550819672132
2,3,mRMR,LR,20,0.7889784946236559,0.8065551683301371,0.7459016393442623,0.746236559139785,0.7258064516129032,0.7666666666666667,0.7627118644067796,0.743801652892562,0.49267181633820123,0.19046747851128568
2,3,mRMR,LightGBM,20,0.9233870967741935,0.9430001076809252,0.860655737704918,0.8612903225806452,0.8225806451612904,0.9,0.8947368421052632,0.8571428571428571,0.7240418815276406,0.12653752100295365
2,3,mRMR,RF,20,0.9086021505376345,0.9285068456796509,0.8442622950819673,0.8446236559139786,0.8225806451612904,0.8666666666666667,0.864406779661017,0.8429752066115702,0.6895254023423296,0.12017121311475408
2,4,DEG-only,LR,20,0.9308743169398906,0.9465479340001195,0.8677685950413223,0.8676229508196721,0.8852459016393442,0.85,0.8571428571428571,0.8709677419354839,0.735849304204292,0.105113174289862
2,4,DEG-only,LightGBM,20,0.9674863387978142,0.9722728917399471,0.8760330578512396,0.8759562841530055,0.8852459016393442,0.8666666666666667,0.8709677419354839,0.8780487804878049,0.7521180931337678,0.0922616650749964
2,4,DEG-only,RF,20,0.9647540983606557,0.970768050510765,0.8842975206611571,0.8844262295081967,0.8688524590163934,0.9,0.8983050847457628,0.8833333333333333,0.7690626141273338,0.07985520661157024
2,4,LASSO,LR,20,0.828688524590164,0.8036847582362712,0.7933884297520661,0.7938524590163935,0.7377049180327869,0.85,0.8333333333333334,0.782608695652174,0.5911062977573056,0.1696698932398914
2,4,LASSO,LightGBM,20,0.9341530054644808,0.948975845508313,0.8264462809917356,0.8270491803278688,0.7540983606557377,0.9,0.8846153846153846,0.8141592920353983,0.6606286226716508,0.11724818867789304
2,4,LASSO,RF,20,0.9252732240437158,0.9414595938417567,0.8347107438016529,0.8351092896174863,0.7868852459016393,0.8833333333333333,0.8727272727272727,0.8275862068965517,0.6729823789160544,0.12679543801652893
2,4,NIBFS,LR,20,0.9032786885245901,0.9231516187989653,0.8347107438016529,0.8348360655737705,0.819672131147541,0.85,0.847457627118644,0.8333333333333334,0.6698551766972619,0.12828426036824522
2,4,NIBFS,LightGBM,20,0.9500000000000001,0.9603287647465686,0.8842975206611571,0.8844262295081967,0.8688524590163934,0.9,0.8983050847457628,0.8833333333333333,0.7690626141273338,0.08834361814352197
2,4,NIBFS,RF,20,0.9535519125683061,0.9675224061288663,0.8677685950413223,0.8676229508196721,0.8852459016393442,0.85,0.8571428571428571,0.8709677419354839,0.735849304204292,0.09350489256198347
2,4,mRMR,LR,20,0.9278688524590164,0.9385005609313131,0.8842975206611571,0.8845628415300546,0.8524590163934426,0.9166666666666666,0.9122807017543859,0.8813559322033898,0.7703896538110244,0.1134988459605638
2,4,mRMR,LightGBM,20,0.985792349726776,0.9854696691125856,0.9173553719008265,0.917622950819672,0.8852459016393442,0.95,0.9473684210526315,0.9152542372881356,0.8366185334636952,0.05575131013618658
2,4,mRMR,RF,20,0.98551912568306,0.9871316950644754,0.9421487603305785,0.9422131147540984,0.9344262295081968,0.95,0.95,0.9421487603305785,0.8844262295081967,0.06975150413223141
